"latitude";"longitude";"count"
48.9987802741904;8.47393230024716;1
48.4656371004498;8.2012939453125;26
51.76066812474;14.3344115185547;2
50.53809;14.133224;2
50.4;7.2;2
46.7399;8.1738;1
52.2;10;1
47.5839;9.7056;2
48.377;8.2914;1
50.989638;11.736832;23
48.3422;7.84839999999997;1
47.66666;9.18333;18
53.346268;12.484052;1
49.33333;9.25;1
50.55;9.35;1
50.9;11;25
48.1602694989336;10.1103729020691;1
51.11666;13.11666;39
49.507;11.1;1
51.4730035921805;11.2967562724305;73
49.01666;12.4;1
48.7964;8.4368;3
48.4769;7.6795;1
50.195363679298;10.074462890625;1
53.2280928986945;7.44856517449955;131
50.6578;13.2314;1
51.2099123263682;10.3269785290527;3
49.51666;10.33333;1
51.4602562530635;8.85457372877499;2
49.9431972278452;11.5742196726303;7
51.2632;10.52799;3
47.0398894378698;9.06758350793461;33
51.3785847859495;11.5974853967896;1
48.2656729073479;13.0268506315995;8
50.5465594901857;13.0497657060623;1
47.598755284818;11.217041015625;6
51.8040109553255;10.3337358862;2
49.18333;11.43333;1
48.477;5.7738;1
49.87583;8.83444;1
48.7327072764867;10.9306263333131;109
51.0493826118436;12.1356007658234;1
51.8960620985208;11.0482712572556;17
48.5972917852857;9.46491152577192;8
49.63555;8.35972;3
48.3113;8.3732;122
49.3;9.68333;3
50.9138731501758;13.0333729153442;1
49.8467724306342;7.85610014310839;1
53.7503933301439;9.43687051589973;1
46.7054983152065;13.6433029174805;1
49.5461;6.3741;2
48.18333;8.35;3
50.91011;9.44663;1
47.6994;7.8454;36
49.9624;8.95339999999999;2
47.5593;7.6164;36
47.8279081691933;11.546630859375;1
49.51666;11.05;1
51.199091006081;6.69343976917264;3
50.0822751863074;8.2428544521332;8
49.1376594809252;8.91055967857358;1
49.315278;8.13723;5
49.8;10.23333;2
51.0058332535316;13.5920177459717;1
46.787222;8.046944;1
51.673593118901;11.6351889365235;1
48.41666;9.5;10
52.522697;13.41465;36
49.608283088801;10.265587116394;1
49.7;10.01666;2
52.6611421267325;11.5536351930236;1
50.6754669479897;12.400818;1
48.6;10.8;2
51.760615;14.329605;1
51.1525374263232;11.809953116394;61
54.1076322977974;10.814493880951;1
51.396667;8.064667;1
51.3702335055084;10.8728710410919;1
47.4769;8.5204;1
50.9633392526928;14.7127158089371;1
52.6068787409168;12.3320832936097;3
45.36662;5.594788;1
48.2808;8.0894;41
51.2933;12.0239;1
50.4697559687297;10.4381949176521;1
50.6900293103412;11.3242155609131;1
49.03050031683;10.9718735251313;6
48.1786;10.0903;1
51.7562990932754;11.4566590872498;110
50.2582630548607;10.9645703491822;26
52.5263001633874;11.3924789311524;3
49.61666;8.83333;1
50.8332642518838;12.9201793597413;12
51.658075;14.227295;1
48.2689750824622;10.8308087235259;2
51.69917;5.30417;1
50.8968148230765;14.8064804814453;16
52.3371;12.5471;1
51.86217;13.95168;2
50.5906;12.0139;1
51.5769162409429;12.2645438080597;1
47.72673;10.31388;9
47.8674;7.8068;3
48.709768;6.020164;18
51.1080099708007;10.6479186058044;7
48.0936;7.9612;2
47.72694;9.38527;105
49.618718;13.752136;1
52.966801;10.31368;1
50.65;12.2;10
50.8965;14.8436;1
50.088;7.7625;1
50.6418;10.02401;1
49.35;11.86666;1
50.501;9.7;23
50.8022945857449;11.8474056957702;1
48.221928;5.140228;12
51.66666;6.61666;2
47.4;9.466667;2
53.6;13.08333;2
52.1;11.6;1
48.7091;6.1819;1
54.378758;10.345001;1
46.327777;11.736832;10
47.6406058899348;13.6169847525482;5
47.7667;8.1334;14
48.7587956901623;9.37695968261721;1
49.41666;9.33333;1
50.1;7.73333;1
49.66666;10.05;1
52.904913;9.762859;1
53.15;11.88333;1
50.93839;6.833235;2
51.4565787293003;12.6958157539368;1
47.8062;7.656;4
51.2235612287645;11.6798109417725;3
51.088423;11.623742;1
52.955556;13.799167;11
49.95;10.18333;14
50.563395;10.417442;1
50.7990945445007;13.7063225022583;5
51.6044849848014;11.4696318875885;228
51.4821505986708;14.8958015441895;1
47.8587562539583;7.91723728179932;1
53.8939436684085;12.5045919418335;2
51.5330521610474;9.93359184130861;37
50.17865;8.73756;2
51.4390750386104;14.2438684497681;1
51.81666;11.03333;1
47.9841343006793;8.56620938888545;1
48.775410353454;9.17819700790403;596
47.444343;7.650604;4
48;9.58333;3
48.936709;11.46492;34
47.842;7.684;1
50.640643;5.57206;1
53.55;9.93333;3
49.5;11.2;1
49.0376;8.3133;2
50.897187;14.811287;3
48.7925;7.701111;1
47.199511;11.736832;2
49.40055;9.69166;4
49.5077474721187;10.9695970898438;8
52.4015019768169;13.0557485078735;21
52.9251079791585;14.8673632327881;3
50.95;9.85;8
52.1316305367283;11.6390057486877;49
51.7063165913086;11.4233440648651;1
48.0873;9.2157;2
47.5064;6.9979;2
51.5;10;3
50.0876299539151;14.4211003913574;81
50.503273655602;6.32619414813234;4
50.713145;6.382372;2
50.9615520627562;7.31875378332518;1
54.16666;9;3
45.65;13.766667;2
49.0388;8.305;5
50.5551307587775;6.24203728039549;3
50.5925;9.54231;1
47.9954359160952;9.107666015625;2
50.76666;7.95;2
51.8334632981191;12.24685889151;14
48.6286217389164;11.4319567089844;1
47.7786;6.9847;4
49.6433193727277;9.21996959259036;1
47.9663645978452;7.95616149902344;3
49.9511;12.2428;1
51.1927344140279;7.25770812233736;3
48.3013;8.2217;11
46.761944;13.818889;4
48.940833;7.088611;2
47.3928006340518;8.04366624334716;11
50.9367809330049;10.9766006469727;3
47.6227;8.2135;4
49.5;7.5;2
48.173412;6.459961;103
51.049596;13.73737;2
48.7629;8.24109999999996;9
47.9126603084277;7.8167724609375;3
52.1813959424492;11.2639120449523;2
48.1253;7.2815;7
48.2601;7.4568;6
47.81666;10.9;7
49.13444;10.07193;3
51.8760502191519;12.0207710266113;32
49.7575;9.50944;4
50.3118695532683;12.3290948333436;3
50.1;11.45;1
54.1809168137611;7.88573325927734;1
51.15;11.28333;2
52.1733173628119;9.7787853240967;1
51.45581;12.930334;1
48.8815212340253;9.27726536560056;71
50.457105;6.404703;3
47.9234;7.1579;2
50.8766108417918;12.0832872698364;164
52.71666;8.28333;1
49.7999;9.6206;2
50.045029193428;10.2344565277863;92
49.6668908093246;10.1436573754883;5
47.3209;5.0441;12
51.2073;9.0675;1
50.9983930258495;9.28452090080259;1
49.81666;11.83333;1
53.8655;9.0472;3
51.2720300838811;10.5122845172882;1
49.38638;9.63388;1
48.5197;7.3555;11
47.87145;8.00491;5
48.0236;7.1016;1
52.63333;9.21666;1
47.7570985615735;7.57541656494141;1
50.5938352703318;12.6443090383759;34
52.8653217999839;14.0450335925904;6
49.7562344831765;6.64375653038019;19
49.16666;10.4;2
48.3985539788835;9.99287605285645;30
54.46666;11.13333;1
46.891667;7.583333;43
49.315678;6.750348;1
48.1537;7.7544;67
52.9794301889973;13.3323493002472;1
49.9;10.35;1
51.2009277273384;11.972410656128;2
49.2;14.7;2
49.56666;10.35;1
49.41213850712;8.70928275152585;32
48.9344;8.431;1
49.6242852735546;10.2274666910935;2
49.5653;9.70417;2
47.9346317602466;7.71137237548828;1
46.5864;7.647;1
45.5;11;1
50.0912368129363;13.1629947089843;11
49.7959;9.9239;16
50.8941746433913;10.12109375;78
53.150199463473;12.1760451203156;3
48.68333;5.9;3
48.9846107158526;8.54839324951172;1
49.756389;11.545;2
48.2332;7.3681;1
51.120334;13.126259;2
49.0353921280893;11.4748764038086;1
50.5516437102166;9.67653025131222;8
51.966667;9.516667;1
52.129905;11.637611;6
48.85;8.2;7
49.5844429391506;9.36637032142642;1
52.5172393121654;13.4005737670898;2
50.56666;7.28333;5
50.6317153113311;6.2798883386231;2
49.45;10.46666;1
48.5140154266179;7.64352813211651;1
48.2695;7.2697;1
49.83333;10.5;1
51.2295;14.8957;1
49.7042634831271;10.2608635264587;3
48.3691;7.8435;12
48.8053;9.2144;3
50.9217171478223;6.35867035910792;3
49.6642346458171;10.0635782128143;3
52.71666;14.13333;1
52.6;11.2;1
50.8685322160932;9.70708103179936;3
47.2596680823543;8.59719121957392;1
52.15;8.05;1
47.6117;7.6611;6
50.93333;6.95;7
48.9541181078478;10.6052544474602;2
49.0865;13.4806;1
53.8;10.13333;1
49.8925370003599;10.8875696627044;92
53.7933820048078;12.1755339179992;1
50.0259;8.5213;2486
52.3806028475921;13.0641600264282;4
49.8805;7.45778;4
52.0210818973494;11.7381027989502;1
50.83479;6.088078;2
47.8;11.1;2
48.86666;11.06666;1
47.8;13;24
51.6416215703206;11.1424721057739;4
47.9779;7.9478;1
52.402404667935;13.2648907547759;2
49.78333;10.15;1
52.0733;11.8255;1
49.6187477770382;9.59446743782041;2
53;12;6
53.5;13;4
48.8918663557729;11.1836311296081;1322
50.23217;12.8719019152832;6
49.5947227046418;9.58753711639406;1
52.2733402162949;12.0659220264893;1
53.019184787953;14.0027194020386;3
51.054377036326;11.5032972346878;1
52.9649685717844;10.5605394285889;6
49.8626263830913;10.1745269190407;1
46.7798;7.5325;11
48.780833;7.559167;2
54.3996752326149;8.98496078308108;1
49.3771553851033;10.1790062790681;222
51.11666;11.31666;1
48.13;8.2324;6
52.57173;13.43756;1
51.41666;14.58333;44
53;8.45;17
52.7339922119523;7.75898706375119;2
47.7078879534073;11.4123542547226;3
51.827210189744;10.910909343872;2
51.78333;11.7;1
47.384722;6.77;1
48.88333;12.56666;1
48.4569714669539;13.4314406811676;2
52.7039105072559;11.2889653921127;1
47.2806;7.372;3
51.81667;8.65;1
50.15;7.716667;2
49.19277;9.22611;1
53.5760712761019;9.95191357672115;1
45.07049;7.68682;1
51.83333;7.3;1
47.5659498403027;12.7058205370788;16
47.506111;7.271111;1
49.7565256386086;11.540151010559;1
48.3115281339271;8.05078664550774;66
48.1211;7.8493;2
49.4898414999776;8.46819457533263;71
49.4323;9.0041;6
47.88075;8.407438;1
49.5;6.5;1
51.96666;12.08333;2
49.4446984230012;11.8575315052797;53
46.797944;11.736832;6
50.6;8.95;1
52.1;9.35;2
51.7317252985392;11.3441393023299;5
48.0867;7.2766;11
48.076;7.923;26
48.501;9.1;7
49.24991;8.51257;1
47.8558479275963;8.1119441986084;1
51.223443;14.892654;1
51.1716679955561;7.08464713093565;25
54.3531300741824;13.4685947512817;3
48.684444;6.927778;1
48.6;5.834167;1
51.526672;11.550838;7
52.7392;14.6988;1
47.3768;8.5596;2
54.907409;8.307724;1
49.8;13.4;1
46.5579434648209;8.56309533119202;1
50;9.2;3
50.016;8.4482;19
48.3867532099209;9.66118812561035;1
47.7159092879358;9.06589825263973;5
50.5678655688786;10.4148670793456;101
49.5906398556255;9.63641816665654;1
51.3618395400403;10.0762004735412;14
48.38909;11.736832;4
47.8815;7.7315;3
47.809;7.1748;3
50.7359524519659;12.376517165329;2
50.09426;10.24801;1
47.0925655522357;8.66992950439453;1
50.95998;12.588786;1
50.9641364391421;6.99850338917156;2
50;14;1
49.00083;9.20777;1
48.0267;7.5778;68
49.622846926483;9.66278609325411;2
47.9224393321068;8.6488151550293;2
51.1631345530546;13.4705445396728;12
48.355393681046;10.9800824311828;1
51.36666;12;3
50.5693786475608;12.3651764047546;1
47.3573;9.4019;34
48.7099;9.4185;1
53.9362169025683;10.3133298782959;1
54.41666;8.93333;1
47.6433;7.7389;2
47.97463;11.18279;1
48.6474;7.5201;6
51.3559499386875;11.1006222724915;1
50.087531;14.214813;1
51.5;10.5;5953
48.6185;8.0848;3
48.656727;8.955917;81
50.8521985218576;7.73659458728025;2
50.001;10.2;1
50.5841630921438;12.6353397631683;1
48.4;7.7;7
48.276;8.0877;1
49.61514;9.713492;2
50.8938827569391;10.6982511997223;7
48.558886;9.334774;1
48.6316534393313;8.07429510646818;3
50.51666;10.96666;2
50.3;13.5;10
50.5199;9.2395;3
47.6247;7.239;2
51.06666;11.66666;1
48.918605;11.872225;1
52.91666;11.96666;1
47.4420070864301;11.2610180224457;68
50.573148;6.263844;2
52.16666;11.16666;1
47.693229538895;9.27081886375424;280
49.451192253845;10.3225994110107;1
50.947646;12.319775;1
48.583;8.8397;3
50.43333;10.31666;1
47.8016253097469;7.67257690429688;1
54.1;12.83333;1
47.5044;10.5171;1
51.383345958198;11.2030827857361;3
50.2184336772511;14.7537732124329;1
50.5286207578504;6.47434245236207;2
51.0897;9.21681;12
51.5;13;12
52.3878590454809;13.3276174020996;1
47.822222;6.845;2
50.8165103498496;11.8384983333131;1
51.8308370899153;13.7440776824951;3
47.6;13.166667;1
54.4347278316141;8.97271294593816;1
47.910201;11.31217;1
47.6056;7.5703;1
46.699484;7.796612;3
46.3161;8.08758;1
53.3736694051087;10.4874687194824;1
50.0312;10.2205;34
47.9209;7.7222;1
51.116667;9.116667;60
49.752436;6.649475;5
50.11666;9.55;1
50.76667;6.83333;1
50.3;7.61666;2
50.0995;11.373;1
48.5617;7.5892;1
50.11666;9.9;31
51.254722;14.464444;62
48.3481111969823;10.8631949310303;6
49.72176;10.88848;3
48.5415;7.4925;3
45.80079;9.08065;1
47.8604;7.7599;24
47.0322;8.42899;1
47.9232445810948;7.74158477783203;1
46.7359;7.6585;1
51.0670596129737;13.4832000732422;4
51.057175694793;13.298562335968;1
51.044444;9.2125;1
47.9277882511644;8.18610191345215;3
51.149334;11.811026;1
48.4120383479429;9.78517568641666;3
49.4;7.5;3
46.01008;8.96004;2
50.81666;10.66666;2
52.5014;14.5831000000001;4
50.1;12;4
53.1107740630828;8.70776043048863;1
51.8;12.6;1
49.46666;11.03333;2
51.9665479641394;11.8854779537201;6
51.557531531178;11.4922108650208;1
50.593917;12.642174;3
51.1473301464771;6.36221348416143;1
53.313557082552;13.8562484073486;3
49.45;10.36666;1
49.9785489260385;7.10392675399783;18
48.8656864;9.1999326;28
50.98355023722;13.5813788782959;1
45.4;11.9;2
50.68333;8.36666;1
50.8;6.4;1
50.9855581920141;12.9811195714111;7
53.558054;13.261224;1
48.6929703151256;6.18377000265502;3
52.7710968721097;14.5603175395509;2
47.9354;8.0243;1
49.6378986336137;10.1196855317688;1
51.13333;9.96666;14
50.423667;12.013764;5
50.3;14.3;30
50.7743883600252;12.0609200727081;2
47.6190083887106;8.21502685546875;7
47.672554;10.349121;1
52.565735;13.727955;1
47.5585730787454;7.90363311767578;2
47.059364;6.733932;7
47.8092022430419;9.17214243522642;1
47.6223;9.3993;10
51.2367446844769;9.98422470092771;1
50.95;10.71666;15
52.43367;8.61263;2
47.3383573795139;9.36927795410156;2
53.46666;9.98333;1
51.2;10.5;9
48.5;12.2;2
50.57953;13.00626;69
51.0988091646445;11.4101100455856;1
52.6244604848521;10.081125829361;7
50.6403027969195;5.57186688095089;3
51.0557797585808;11.7070595741272;1
48.4772654781193;8.93397673016352;3
51.23333;10.36666;1
47.9885;7.9053;3
52.620976;10.081673;1
47.2375200563935;10.7399940490723;1
49.7188871471916;8.71793861389165;45
47.8527;8.7715;1
49.82944;9.13972;1
50.8884426890793;12.4333686904602;5
50.7836769719934;13.8229687737885;1
48.2264;8.3853;1
50.6892;11.3243;1
48.0741;7.2351;1
52.115782;8.670616;2
48.4044;8.0175;1
48.7384322410122;11.1230182647705;1
48.4;6;12
47.93333;12.6;1
49.9566062274551;6.78533629234312;1
49.3;14.5;3
52.8;12.9;1
53.81666;10.38333;1
48.262222;7.225278;2
49.56666;10.01666;1
51.76666;9.38333;2
47.811;7.1017;30
50.996627381621;9.14520608067323;1
49.65;10.43333;1
53.33333;7.5;178
51.1;11.3;1
51.86666;11.58333;11
53.9;14.1;17
52.4139709958461;12.5536606586609;2
47.700001;10.8;1
47;8;318
53.05;8.61666;5
51.2498521367651;7.15075731611637;2
49.8;9.5;1
51.08333;10.56666;2
49.7;13.2;2
48.2;10.31666;1
51.1541269574815;10.8360591461716;1
52.9;10.46666;1
48.6838;11.6131;1
48.4959;7.932;2
50.606774;6.302719;1
47.7;8.7;4
47.251111;6.803611;2
50.56666;10.38333;1
48.04819;10.88281;5
48.0503164932448;8.20661544799805;5
49.76646425467;6.63496971130371;2
52.371198;9.738007;3
52.5914756727111;11.7440776824951;1
47.8582;7.7629;18
47.694;10.0419;2
49.4910730730195;11.0615636441803;1
51.5878630882047;11.2651062011719;1
49.0975;9.67861;1
51.936372;9.939084;1
47.9899;7.0917;1
50.9794388430974;11.3301014841613;16
47.9058;7.2146;11
48.4689;7.9428;10
50.326;6.89448;11
47.259596;8.597556;1
50.84688;12.46473;1
50.6923527833587;6.64756533065793;1
53.144736403244;11.6165097962952;2
51.709722;8.088889;14
50.9560347254186;11.0000398333435;4
49.9988500786463;8.27355286906436;36
47.88333;10.61666;3
49.369239;8.174327;2
48.5;9;14
47.11;13.13;2
49.86666;10.23333;1
48.3781454697624;7.4981689453125;6
48.76666;11.43333;3
46.7793299197623;6.63966917684934;1
47.9579634553755;7.78043943620685;6
52.631604;13.734627;7
47.4574328041716;7.23429879598202;1
47.494009;11.736832;2
49.05694;12.09;1
46.5014179482419;8.03754425048828;4
52.395715;13.064117;5
53.4;13.36666;1
48.7043;9.6508;2
50.11666;10.45;1
52.41666;14.11666;1
50.8800925244874;7.05180664062505;195
47.7303;7.1456;1
51.9;11.46666;1
50.38333;8.05;43
49.8867;8.1258;2
48.6757;10.7741;10
47.2695699560758;11.3944101031188;43
48.3;7.4;92
48.16666;12.83333;3
51.2;9.9;9
50.5;11.166667;190
53.258231;9.08432;9
51.6;9.5;2
48.284167;7.260556;2
51.23333;10.38333;1
52.47133;13.32813;1
52.43081;7.06833;1
48.3406;7.8722;4
48.1;7.6;1
52.23779;8.91901;1
52.7875736846641;14.0300684338379;1
48.3849861767114;7.73214340209961;1
50.512341;8.618298;1
46.94605;9.57381;4
48.3399;7.8503;14
49.7244668482036;9.99990344047546;2
50.489384;8.499015;1
50.6461947097004;6.20032268786622;1
53.9;11.46666;70
49.126915;8.605042;25
49.7085207150463;10.1309160118866;1
48.0950502533294;10.0686264038086;2
53.868725;10.689354;1
48.811389;7.700833;1
49.03333;11.9;3
50.9;13.43333;2
50.685528;6.410029;1
47.4079;9.4648;1
49.43333;9.83333;1
54.076173;14.992564;3
52.042778;11.736832;17
53.2661209831638;13.6098276138306;1
49.7175;9.2266;8
50.8257316602415;10.4459490674591;1
47.9539;7.9455;2
52.4333;13.30762;1
51.2566746532642;12.1417306786346;1
48.454722;7.208611;1
48.1007;8.0592;1
52.8;14.8;1
51.9629575435929;7.62541276715092;10
49.76666;9.96666;2
47.5542885242955;7.79271551246256;3
47.7473;7.3388;1
47.78333;8.28333;1
46.941111;5.878611;4
52.13333;10.63333;9
49.46638;8.59916;2
52.3442087166897;14.5538153968506;35
