"latitude";"longitude";"count"
48.11666;12.71666;8
50.3219;7.5424;1
50.3367448950534;8.75518354492192;28
51.316451;9.499741;3
49.2847;8.397;22
47.95;12.65;2
52.03333;10.66666;4
45.0931;5.0475;1
51.8102812810115;11.7818199884033;305
48.9402;7.0901;4
48.3;14.3;28
53.488099963321;10.2125925635071;19
48.5859;7.7589;2
49.6013;6.3868;16
52.5257782611193;13.2420875507203;7
51.087879101958;11.4117461930847;7
52.75;11.5;120
49.9998;8.3081;7
48.6249;7.8941;1
48.2065;6.08549;6
48.28333;6.95;2
51.5999400222261;11.3291350251006;1
51.482676;11.969604;7
47.6144;7.6523;73
49.45;10.6;3
47.88333;8.35;11
46.516;6.63282;11
48.0286238346967;7.57387161254883;2
50.86666;13.33333;4
49.4407393435065;11.7600207328796;9
49.9464;7.7208;1
48.5391137294973;8.04851531982422;4
48.3204189371187;7.70725250244141;2
48.00573;7.826761;7
48.3647;7.828;3
49.4619;8.9871;3
51.5865796032223;8.16656486900331;8
47.9775124533896;7.94723510742188;32
50.9413261758928;6.95827265341188;409
50.6621332397924;6.41049923754883;1
50.6617091428023;11.096931552887;46
49.0008;9.1399;7
46.103;7.0729;7
51.432222;11.953056;6
49.7475;6.6306;3
50.458056;9.937778;1
51.1869278212483;10.0584202539062;443
52.8388793395868;9.34022849853523;5
47.6984;8.462;6
49.25;10.15;3
48.915;9.2112;8
50.0208;9.4536;4
49.78694;9.0775;12
47.9579;7.3887;3
49.30055;9.655;10
51.75254;11.463547;3
54.1035;10.8184;12
48.5716;7.7247;2
53.45414;11.48014;1
49.61666;11.3;2
48.53333;12.15;29
50.8027069072907;6.48381141398625;14
49.35;9.1;2
47.9652;7.8564;11
52.45;8.96666;3
48.0955;7.4367;23
52.50575;13.50812;2
49.2;9.5;9
49.0135;8.4043;18
48.06052;12.2313;63
47.997634;7.842131;11
51.0315629324713;6.98237319308475;2
51.0228960729724;11.512788772583;112
53.6;10;2
50.0275;7.1818;4
47.91289;11.42166;1
47.6545;7.4548;3
47.6406;7.7774;5
47.9788;7.6622;4
48.292;7.7418;2
48.2258;7.71;4
50.83868;7.21399;2
48.9987802741904;8.47393230024716;24
48.9634;8.6438;1
50.53809;14.133224;7
48.4278;8.0165;2
50.4;7.2;8
50.922091;13.857975;2
46.7399;8.1738;1
50.5879165551489;9.64431386749266;10
47.5839;9.7056;9
53.81666;9.4;16
48.7216750130055;11.1778636580277;2
48.377;8.2914;39
48.3422;7.84839999999997;4
47.66666;9.18333;200
53.346268;12.484052;2
49.6556;6.4437;1
47.8717;7.7195;1
50.9;11;299
48.1;8.43333;2
51.4730035921805;11.2967562724305;201
49.857268156412;9.69356516532901;2
48.4769;7.6795;3
48.7964;8.4368;15
52.6728332042042;14.4426415979003;2
50.195363679298;10.074462890625;39
45.2;10.7;2
53.2280928986945;7.44856517449955;131
47.7197232090879;7.79603898525238;2
51.2099123263682;10.3269785290527;13
53.7422531833729;9.73327360263829;2
53.3999507026268;14.1259178901826;1
47.0398894378698;9.06758350793461;65
47.8700712586325;8.20163726806641;4
51.3785847859495;11.5974853967896;38
48.2656729073479;13.0268506315995;63
49.5451;6.3685;28
50.5222;7.0197;1
51.8040109553255;10.3337358862;8
47.598755284818;11.217041015625;28
49.18333;11.43333;17
53.3;7.75;1
48.477;5.7738;2
52.8705458446793;9.2901964550781;2
49.87583;8.83444;5
52.3525017860544;10.4341332262115;1
48.7327072764867;10.9306263333131;313
51.0493826118436;12.1356007658234;18
47.762237;9.296279;2
49.7079;10.1337;20
48.5972917852857;9.46491152577192;31
50.0197;8.2307;2
49.7443;9.5285;2
51.31666;12.86666;4
48.7528;8.5514;2
52.855864177854;8.4375;2
47.7328;7.7088;12
49.8467724306342;7.85610014310839;17
50.6020181742674;9.38888217266083;26
53.7503933301439;9.43687051589973;10
49.0238;9.1566;4
49.5301;6.3848;7
47.9;12.6;2
48.285;8.0843;2
47.9258903109418;11.4263820648193;1
50.91011;9.44663;2
47.6994;7.8454;43
49.9624;8.95339999999999;12
47.5593;7.6164;36
52.48333;8.1;1
48.127486558677;7.80904769897461;1
46.027222;6.969444;1
49.315278;8.13723;44
49.8;10.23333;6
51.0058332535316;13.5920177459717;4
47.9968;7.851;3
46.787222;8.046944;1
51.673593118901;11.6351889365235;2
48.13333;11.16666;2
48.4753;8.9325;5
48.96666;9.91666;3
48.0130735093645;7.56955111014292;2
49.556111;8.669722;7
53.9926;10.8226;4
47.5902;7.1301;1
48.9203470990381;9.11543726921082;2
49.608283088801;10.265587116394;6
48.183;7.5071;3
50.0508;8.2341;28
47.6726;7.2642;59
49.7;10.01666;12
52.6611421267325;11.5536351930236;3
45.9864;9.2309;1
50.8318524738852;12.2012826111145;2
48.2771;8.5993;1
50.83333;9.53333;1
48.0318;7.761;38
51.760615;14.329605;4
50.8646;7.1575;34
51.1525374263232;11.809953116394;798
54.1076322977974;10.814493880951;12
51.3702335055084;10.8728710410919;7
49.13333;10.85;3
50.9633392526928;14.7127158089371;17
49.6980340487574;14.2879697799683;17
54.436505;12.838898;2
52.6068787409168;12.3320832936097;12
48.114;7.4203;35
52.5511;13.19921;2
50.042;7.1301;5
45.36662;5.594788;5
47.459725;7.047247;1
48.2808;8.0894;57
50.716741516231;13.4413096427918;2
47.6500533135657;7.79540061950684;2
51.2933;12.0239;1
48.1786;10.0903;57
49.44331;6.63874;18
49.03050031683;10.9718735251313;14
49.38833;8.85916;1
52.5263001633874;11.3924789311524;9
50.8332642518838;12.9201793597413;61
49.61666;8.83333;22
49.4197;8.7598;3
51.658075;14.227295;2
48.2689750824622;10.8308087235259;13
50.3586;7.6046;15
51.69917;5.30417;3
50.8968148230765;14.8064804814453;81
50.8;13.13333;1
51.43333;6.88333;6
48.0409;7.1395;12
51.86217;13.95168;6
48.5789;7.8234;2
50.4571;7.1817;1
48.1014703697055;11.546630859375;1
50.5906;12.0139;1
51.5769162409429;12.2645438080597;6
47.8674;7.8068;20
50.93333;13.36666;1
49.618718;13.752136;3
48.6265551131029;9.83551025390625;2
50.65;12.2;96
50.8965;14.8436;1
47.0556218909355;6.74526214599609;2
48.4899;7.6806;3
52.2138728274122;13.2122094154358;3
49.35;11.86666;2
50.1346;7.2363;1
47.666;7.097;2
48.221928;5.140228;45
48.3045;8.578;1
47.6395;7.1129;16
51.66666;6.61666;20
47.89334;8.43338;1
48.7091;6.1819;26
52.1;11.6;7
49.19722;8.85944;3
46.327777;11.736832;26
47.7667;8.1334;48
49.9262;7.8006;1
47.5932;7.595;10
49.3112324412026;10.2398531323242;1
50.1;7.73333;26
50.9895165273633;9.33487495239251;7
48.28333;8.71666;8
51.330612;6.562271;1
47.4574;7.2343;1
52.904913;9.762859;2
53.15;11.88333;4
54.5;9.1;3
49.95;10.18333;79
50.7990945445007;13.7063225022583;20
47.9899001262249;7.85050392150879;2
50.563395;10.417442;6
50.436667;8.662222;3
53.8939436684085;12.5045919418335;5
49;11.8;3
51.51666;7.65;1
48.936709;11.46492;196
48.0983;7.8566;29
49.5077474721187;10.9695970898438;154
52.4015019768169;13.0557485078735;135
51.7063165913086;11.4233440648651;2
47.6492;7.1531;13
54.16666;9;66
51.4185;6.8918;16
48.67798;10.15162;3
51.1364220607801;12.8217112380981;1
50.5551307587775;6.24203728039549;3
47.9954359160952;9.107666015625;2
51.8334632981191;12.24685889151;113
47.6442;7.6953;6
47.7786;6.9847;77
48.6286217389164;11.4319567089844;5
51.5058436256201;12.5278368359375;1
51.1927344140279;7.25770812233736;4
47.6397;7.1293;4
48.3013;8.2217;221
48.6891840852807;9.16906325927732;1
53.8243;8.7722;1
49.5;7.5;8
48.268333;7.727778;2
47.9126603084277;7.8167724609375;5
52.1813959424492;11.2639120449523;3
54.0711615024813;11.7950003623962;1
47.2404;7.8229;1
47.81666;10.9;79
48.2601;7.4568;76
52.1733173628119;9.7787853240967;7
46.9998071568404;8.60898971557617;1
48.588;8.0042;1
48.8815212340253;9.27726536560056;855
48.0809;7.394;96
50.8266716;6.2980768;1
48.9157310971588;8.74460220336914;1
49.7999;9.6206;29
48.5893;8.1185;5
47.3209;5.0441;57
49.7992;8.8254;3
48.582403;8.441941;3
50.58333;11.81666;17
53.8655;9.0472;44
48.0626;7.1037;2
48.0156;6.5911;40
49.55;10.51666;3
48.63333;8.75;14
48.1419;7.7709;3
51.3789896000368;10.2787883273697;1
49.38638;9.63388;4
48.5197;7.3555;44
48.0236;7.1016;2
47.733889;7.916667;3
51.6;6.68333;8
52.753567781804;13.4517503253479;1
50.6152474207386;11.6505954504013;2
54.46666;11.13333;7
48.2896;8.5715;12
48.1537;7.7544;77
50.063457;10.800382;1
51.9673805114032;11.1211124669647;4
49.95;7.11666;9
49.6242852735546;10.2274666910935;51
54.77806;8.82116;1
50.0912368129363;13.1629947089843;38
47.9572836383736;8.39132308959961;5
51.66801;9.37417;2
51.4884075053928;11.7020170211792;4
48.4811;7.9683;1
51.4255972972554;10.9314417248536;2
49.0878081014946;8.55182647705078;1
47.992;7.8803;9
47.7211;7.3179;57
52.129905;11.637611;14
50.56666;7.28333;38
49.6;10.23333;3
50.6317153113311;6.2798883386231;2
47.5708510297621;7.90946960449219;19
47.6691;7.2272;17
49.6325795218626;10.1380936032105;7
51.8633479460844;8.87489318847656;2
48.5140154266179;7.64352813211651;1
49.001;10.4;11
48.2695;7.2697;1
47.8878;7.2833;2
47.6558;7.2689;22
49.6642346458171;10.0635782128143;68
47.6415;7.7438;6
54.3682;10.9788;4
47.2596680823543;8.59719121957392;2
50.93333;6.95;277
47.6117;7.6611;61
48.5789;7.7485;2
54.346404;12.39762;2
54.3294262899999;8.77869514282224;11
50.5;9;1
52.3806028475921;13.0641600264282;10
52.0210818973494;11.7381027989502;4
47.7506;7.0937;10
48.9460277647064;9.43227857406623;1
47.5853;7.65;6
50.7971775177446;6.12600637895969;1
48.024436;11.721936;6
53.5;13;28
49.5947227046418;9.58753711639406;7
49.11666;11.11666;4
49.7244;9.9999;14
53.019184787953;14.0027194020386;22
54.3996752326149;8.98496078308108;21
54.9;8.33333;4
50.233;10.98;1
49.5062;8.5585;2
47.7078879534073;11.4123542547226;28
48.83333;9.26666;2
48.88333;12.56666;6
51.23333;6.23333;1
47.2806;7.372;4
51.81667;8.65;3
48.3155103079542;9.88031387329102;2
49.7565256386086;11.540151010559;3
47.8008;7.9144;5
50.32975;11.12058;2
52.1;9.35;9
52.08333;7.61666;1
48.00729;9.03775;1
48.913474837823;8.78082275390625;2
48.501;9.1;25
47.8255;7.2502;12
49.24991;8.51257;1
47.8781;7.3039;7
54.3531300741824;13.4685947512817;6
48.6;5.834167;1
52.36666;9.4;2
47.7159092879358;9.06589825263973;197
52.19837;8.58644;5
47.9828;7.8293;7
50.2027256865798;9.19057846557621;60
51.3805;10.30873;1
49.5906398556255;9.63641816665654;15
47.9850713837535;7.39903235980228;14
48.0072;7.8535;10
51.1768565770753;9.36731982341769;3
50.09426;10.24801;41
50.7359524519659;12.376517165329;10
48.9599;9.1258;10
50;14;5
52.1395464097266;11.8986078625488;1
51.0629464002912;13.7460177089844;47
49.66666;8.55;2
49.860065821992;9.84339288822173;3
47.3573;9.4019;126
54.41666;8.93333;21
53.5;10.06666;5
51.3559499386875;11.1006222724915;13
48.7065141441568;10.7941687356567;2
51.81666;9.86666;10
48.0091328272854;8.13998937606812;2
50.001;10.2;19
48.4;7.7;755
53.651743;14.625695;3
50.51666;10.96666;7
48.003732;7.839775;26
48.918605;11.872225;3
50.573148;6.263844;2
48.6402537915998;11.7812919616699;1
53.167569;11.155833;2
48.3009;6.1341;1
54.1;12.83333;3
50.1072;8.6851;25
47.9998870932444;7.97611713409424;3
51.5;13;128
52.3878590454809;13.3276174020996;12
51.0897;9.21681;54
51.8308370899153;13.7440776824951;30
47.6056;7.5703;1
46.3161;8.08758;2
49.9626;7.7193;1
51.116667;9.116667;521
50.086345273395;9.0729900132751;4
49.2263;6.2187;1
50.11666;9.55;1
49.1107;7.0657;12
51.16666;12.25;4
48.3481111969823;10.8631949310303;79
50.7;13.35;2
50.1066;8.915;2
47.9232445810948;7.74158477783203;4
47.8212;7.551;6
47.996338;7.836691;7
51.0670596129737;13.4832000732422;33
50.18333;8.88333;2
46.05108;14.50513;1
46.01008;8.96004;8
48.1485076388276;7.75471687316894;1
50.81666;10.66666;8
53.03333;11.56666;4
50.7506;7.1148;16
49.46666;11.03333;16
49.3299890934009;12.107191328003;21
52.6;10.1;8
50.593917;12.642174;8
47.4900960959674;8.1042960171967;1
50.68333;8.36666;5
50.8;6.4;4
48.9838;6.02;4
47.6634;7.1636;10
49.91144;11.516418;1
48.5998;7.8742;4
49.6015682601996;9.43026224075311;3
50.423667;12.013764;5
52.4509742595464;12.3543988227844;2
47.5585730787454;7.90363311767578;6
52.565735;13.727955;6
49.6643;10.0634;2
50.95;10.71666;118
52.0659;14.7111;1
51.2;10.5;61
47.5839;7.275;4
48.0204;7.4066;23
52.0437021005978;5.66935917063904;1
51.4827723720669;13.1246499602356;4
48.5788;7.7466;4
47.9965;7.8402;3
48.4772654781193;8.93397673016352;19
48.9636;9.2026;1
51.23333;10.36666;13
47.6695;7.1702;31
49.6788;6.4417;16
54.3028547884232;9.25021457672119;5
49.1141;6.1353;1
50.8884426890793;12.4333686904602;13
47.9912424123749;7.84000039100647;5
48.0741;7.2351;13
48.7384322410122;11.1230182647705;44
52.115782;8.670616;27
48.4;6;46
47.93333;12.6;8
47.7062;7.8522;6
51.0915;6.8836;2
49.6393999963719;9.75308341796881;2
51.996719;14.718246;2
49.0908512200088;11.9428514437866;2
48.6941170370765;9.31783676147461;7
50.764694;13.757629;2
48.6528;9.8604;3
51.76666;9.38333;15
47.9893640376422;7.55512293522003;1
48.2713;7.3995;4
47.5987;7.2232;4
53.33333;7.5;1446
51.1;11.3;7
51.86666;11.58333;31
52.4139709958461;12.5536606586609;41
47.700001;10.8;5
46.601337;9.965973;8
53.05;8.61666;31
51.2498521367651;7.15075731611637;10
50.0005;8.0153;4
50.0422;7.1569;3
50.0091;8.0986;2
49.5119;6.3562;7
48.0468;7.1751;16
47.8966;6.986;8
45.4300215481978;13.5231399536133;1
51.08333;10.56666;7
49.7;13.2;7
51.1541269574815;10.8360591461716;2
52.9;10.46666;4
48.4959;7.932;47
50.606774;6.302719;1
47.85105;9.0091;6
47.8582;7.7629;132
47.694;10.0419;3
53.53333;10.05;2
47.9058;7.2146;113
49.4146;8.6938;5
48.0134;7.8566;3
50.84688;12.46473;1
51.46667;6.76667;1
46.8007645031814;6.74526214599609;1
47.11;13.13;6
49.86666;10.23333;10
53.1866;5.5447;5
49.4636;8.6025;3
48.9407;9.2574;6
48.8215020845235;9.21984672546387;1
52.824356016008;12.0751546269225;4
50.2;10;2
51.622;13.5624;1
50.042648;8.198082;12
48.5854;7.7438;2
48.6155;6.1029;6
48.4648;7.8062;6
47.494009;11.736832;7
50.11666;10.45;8
51.8023;10.5368;1
48.1247;8.0049;7
51.9;11.46666;5
48.5844;7.758;2
47.2695699560758;11.3944101031188;304
48.2024;6.4352;2
51.1307682300375;9.27408174331663;9
48.284167;7.260556;2
49.5444;6.37;1
49.8;6.7;2
48.6714;7.7088;1
50.489384;8.499015;2
50.6461947097004;6.20032268786622;1
49.53333;8.61666;7
47.9330216042904;8.54907989501953;4
49.01;9.1548;4
48.1274;7.4461;37
51.3;10.55;2
47.6208;7.3018;2
52.042778;11.736832;60
53.2661209831638;13.6098276138306;5
49.4678;8.5662;5
47.4919;7.391;2
49.2;5.4;5
48.29145;8.5708;1
48.5565602708086;7.68172926298306;2
49.2883;9.1522;3
48.0423;7.3053;25
49.46638;8.59916;22
52.3442087166897;14.5538153968506;377
50.8684;7.0424;5
50.90454;6.7571;1
46.2;8.8;23
49.4813;8.4452;28
52.92815;12.80311;3
48.4957;8.1414;5
48.5408;8.0525;10
49.400508;9.506859;2
47.9914295283212;7.85520851612091;1
47.7112683928258;9.26930057937625;2
47.9852;7.84609999999998;10
50.9633;11.8361;3
51.2;11.3;8
49.7011657886684;9.25746016502376;2327
51.5082676755325;11.8067967176437;1
50.3905;8.8859;1
51.7371305563018;11.4341614847947;1
48.3094;7.9414;12
51.471119;11.304245;4
48.46666;9.08333;9
47.76667;8.81667;1
52.8494039109184;11.14929189682;13
49.9519;7.0197;12
51.4598748916015;12.6329634074096;885
50.3585;7.604;2
51.5283273570314;11.5465893809204;59
48.0134;7.8569;2
48.0539;7.2184;145
49.7274003204128;9.21917602111819;21
46.9633;9.1705;2
51.82214;11.2866;1
53.9198840149574;9.51540438092047;10
50.9;14.9;2
51.9;11.2;92
49.3;11.8;2
47.5351;7.2165;4
53;10;39
50.8272;8.92806;8
49.0009;9.1394;32
48.0031;7.0321;1
47.7829;9.6149;1
47.4158;7.0763;1
48.7826;9.9788;3
49.36666;10.21666;1
50.81666;11.41666;4
48.08333;9.03333;1
53.1166084854479;13.7382652645874;18
51.299271;13.112925;1
50.78054;5.46484;2
49.7981427098215;9.15771417617793;1
50.52859;9.62033;1
52.46593;13.02608;1
48.4593;7.9255;104
51.42763;9.48017;15
48.2872;8.1091;13
52.68333;8.8;7
47.9832;7.8137;3
48.6703;7.9939;1
48.561462;8.221914;5
51.55551;5.0913;3
50.46666;12.98333;7
47.5537;7.94611;4
48.9606;8.29;8
50.9624205190098;13.9423315026855;6
52.1;5.1;7
49.0360673631932;11.4721298217773;8
48.1524588697959;9.47605133056641;4
50.4018;7.6132;1
50.0563672955046;7.7687931060791;24
50.4387968902726;7.39918460845945;1209
48.7757;7.9902;2
47.9117398345623;8.61808776855469;1
48.96163;10.13173;9
48.6391;8.0927;2
48.0133;7.8566;3
47.98;7.9099;81
48.422;7.6627;11
50.7288607146333;6.18150241139222;7
48.251700935696;7.6036918822991;2
51.11666;11.7;130
46.5490034092267;9.23958778381348;2
50.18424;8.5232;2
50.8997;11.9596;2
50.55161;9.67517;22
49.35;6.73333;6
53.5;12.5;84
49.46633;7.16814;2
52.5887877749209;13.2868047671509;3
48.002525;7.848597;7
45.5;12.3;195
49.5137852136765;9.39360999999997;37
51.08333;11.26666;456
51.1825192482684;10.1678900873108;43
47.9141560435387;7.75334358215332;4
45.43713;12.33265;3
50.707237;6.182538;21
53;11.75;5
48.6195535312595;12.3764212017823;226
48.975;8.1779;11
50.25;7.36666;35
49.7679350621886;12.1920177459717;3
48.7676;9.2667;3
50.0561;9.6904;11
51.330672332823;6.56353163823701;2
48.3685;7.5947;31
48.461084;8.418274;9
47.7;10.6;8
48.28;8.0919;1
49.2;9.2;8
50.65;13.16666;29
49.92111;9.08138;660
49.5125;11.43388;8
52.891666;11.474166;1
52.5807245039814;13.8806773662567;36
48.0145051139378;7.55502575226585;1
