"longitude";"latitude";"count"
12.3;49.9;2
8.0592;48.1007;27
8.034;48.3922;14
10.1618105661011;49.7388218452459;2991
8.8;46.2;23
11.86666;49.35;2
13.11666;51.11666;454
14.3463629245758;52.5721637113986;2
12.71666;51.23333;19
7.701111;48.7925;1
11.75;50.73333;2
7.11666;49.95;8
7.0073;49.9802;1
5.77005386352539;46.0588786449347;1
13.27532;53.56414;5
13.4124180847168;52.5661773042733;15
11.3;49.66666;4
7.0523;47.7556;22
7.54074096679688;46.8437554723547;110
12.5812271481323;51.4387875904949;5
8.5;50.55;12
11.736832;47.338823;8
8.1608;50.0343;2
9.0421;49.8332;112
14.377370010559;51.5716217640477;17
10.23333;51.13333;25
8.66460800170898;47.2993726687214;1
8.435;49.9925;8
7.1274;50.0568;7
9.976944;52.3725;1
7.1404319497376;50.2325342971564;2
7.5042;47.6884;2
6.95827265341188;50.9413261758928;404
7.83333;51.33333;16
7.818589;48.007353;28
6.77209002642826;51.2258567870197;112
10.9454402446747;50.8337162361631;626
9.6889;49.2799;4
8.83333;50.11667;12
12.41666;47.86666;8
8.50075721740723;47.8377608117942;3
8.48556518554688;48.0863359558819;6
11.176529;53.049366;66
9.3089;48.7391;7
6.6433;49.7562;28
8.22360992431641;48.047906648914;1
6.36749267578125;49.465988539241;499
8.11666;51.58333;63
12.95;50.56666;6
9.644723;48.59453;1
7.0998;47.6563;3
9.067841;47.009289;2
8.59285354614258;49.3943288915635;1
11.304245;51.471119;4
6.224172;50.776107;2
7.74158477783203;47.9232445810948;4
8.05;52.15;4
14.00164;51.52517;1
8.06031653973389;50.0135448780095;18
11.5786020899047;51.5084764478914;2
11.3523;49.3131;22
13.546667;54.222778;13
8.70776043048863;53.1107740630828;8
7.844967;47.995256;3
11.5595054626465;48.1159700030724;3
10.9;50;3
10.66666;50.81666;8
9.67861;49.0975;3
9.74670291534426;49.2925674115427;4
11.1006222724915;51.3559499386875;13
10.63333;52.13333;17
10.800382;50.063457;1
8.5675;49.4709;9
8.1424;48.2135;2
7.7787;48.0596;40
7.6164;47.5593;36
6.63874;49.44331;18
7.6611;48.2909;2
6.78533629234312;49.9566062274551;4
8.7104;49.4147;1
10.5;51.5;17
8.2431;46.4698;1
10.8607;49.9326;1
7.84136831760406;47.982424790655;1
11.16666;52.16666;6
12.3;49.4;68
9.5;46.9;14
8.643199;47.269692;1
8.84555;49.0775;5
7.764398;50.086605;35
10.3293174153137;49.4943696762458;16
8.4515;49.905;4
11.41666;51.68333;3
9.54231;50.5925;8
7.1701;50.0401;1
8.0986;50.0091;2
8.65388;49.61333;10
9.8604;48.6528;3
7.8566;48.0134;3
10.5311627751159;51.1988571217972;4
8.2462;46.896;1
6.66383160447697;49.7613572665515;1
10.2608635264587;49.7042634831271;42
7.2975;48.1669;12
6.840556;48.665;1
7.5;53.33333;1446
11.1514510041046;52.5358229945555;1
11.451874;46.750683;81
10.38333;51.23333;15
13.4889707565308;50.7422520100173;2
13.4658908624267;48.5741015499156;118
10.08333;49.73333;11
8.605042;49.126915;109
9.42383227514642;53.7879655787417;29
6.5;49.5;7
10.6150546878052;51.7997291182725;75
9.52362040336607;48.7140549688497;3
7.2942;47.6951;29
10.8848762062988;51.6661145453578;3
7.8119;48.2529;29
10.2305431848336;49.730604649106;2
10.21666;53.36666;3
12.3;52.8;2
9.52531;50.34891;5
7.0485;47.3083;1
14.28564453125;47.4851533899847;188
9.1119;49.3472;13
10.416667;50.533056;1
7.8017;48.0175;67
7.4148;48.0418;57
12.25;50.5;42
10.3195782434082;50.9746566675891;219
7.824889;48.009834;3
10.1380936032105;49.6325795218626;7
7.821403;48.008542;18
13.95168;51.86217;6
9.5;49.801;1
7.1126;49.9489;5
7.85134077072144;47.9904458335823;1
8.33333;48.1333;34
14.7537732124329;50.2184336772511;7
6.9513;49.8815;2
12.5266531693115;50.7371161602472;1
14.08333;53.35;1
7.53240949986767;47.6387635707262;5
7.3;51.83333;17
8.6639;50.1815;2
10.41666;49.3;4
7.6795;48.4769;3
7.3205;48.0855;5
13.50525;45.500619;2
9.42166500202177;51.1346444930151;15
11.239154;54.493088;1
12.3859910343323;50.9982677489066;1
7;53.001;15
10.4459490674591;50.8257316602415;9
8.77783;50.00976;1
9.2;48.801;2
7.8988;47.9879;36
13.8562484073486;53.313557082552;12
12.2655442010498;52.595356793429;1
14.9560616878052;50.9072266146904;22
7.839775;48.003732;26
7.846845;47.98892;3
13.4685947512817;54.3531300741824;6
7.9092;48.3388;3
10.8728710410919;51.3702335055084;7
11.540151010559;49.7565256386086;3
11.736832;48.38909;5
7.0937;47.7506;10
5.32211849737553;45.1544794724255;1
12.56666;48.88333;5
8.61666;49.53333;7
5.099132;45.961913;1
13.0343660171966;53.9071889938499;16
11.14929189682;52.8494039109184;13
7.2513;47.5856;8
7.7867317199707;48.0330291016205;2
7.923;50.631;4
7.8466;47.9943;11
7.82089;47.65105;42
6.9957;47.8904;1
13.112925;51.299271;1
9.66278609325411;49.622846926483;26
9.47796297073364;53.6003901090063;18
9.6435;47.8087;1
8.01666;50.36666;65
7.92182;49.97841;42
13;53.5;28
9.32010232673645;47.6749812583611;8
9.68888;49.28194;1379
9.1;48.5;16
7.6482;47.018;1
7.087;49.9792;2
7.5948;47.5582;11
7.8365;48.6056;4
10.1249;49.6676;6
13.0902;51.104;1
9.32390196434017;47.7251103005549;7
7.5566;48.0942;5
7.11291512306695;47.6395381693718;1
10.46666;52.9;4
10.75;50.51666;2
9.57453036008837;49.9306820020613;1
10;53.6;2
9.2901964735413;49.0683686982725;6
10.2;50.001;19
14.2879697799683;49.6980340487574;17
8.7598;49.4197;3
9.6375;49.66111;8
11.2147073518372;52.6765197465374;13
7.2903;48.0729;36
8.9681;50.0765;19
11.5171399151611;50.7745991282786;3
7.2177;47.9686;3
7.8499;47.9963;3
10.2344565277863;50.045029193428;3115
12.43333;53.06666;10
8.563447;47.294414;2
10.8360591461716;51.1541269574815;2
11.7212;52.0029;1
12.4;49.01666;1
7.31826782226562;48.5275192374508;1
14.6945;51.2537;1
13.0497657060623;50.5465594901857;10
7.597;48.0988;1
9;54.3;58
8.35547985054018;49.5354470666784;17
7.4461;48.1274;37
7.8566;48.0983;29
11.3243;50.6892;1
7.6;50.35;1152
7.8564;47.9652;11
13.180556;50.536111;38
7.2502;47.8255;12
7.1469;49.0543;1
9.08138;49.92111;660
13.9;46.8;16
8.6797;47.595;1
12.9546831959228;50.4286094102937;2
9.1548;49.01;4
10.45;50.11666;8
8.2;50.38333;1
8.1002;48.065;2
6.77;47.384722;1
8.73333;48.71666;9
7.289722;48.350556;1
7.1296;50.799;2
13.3477;52.48388;14
10.75;49.1;4
13.7460177089844;51.0629464002912;47
8.698;54.9624;1
6.0751;49.0584;10
9.4;47.501;20
7.8089;48.5351;1
9.5147;49.7607;22
12.519505;52.139109;1
6.7434;48.0826;4
9.2805290222168;48.8846985984646;3
14.2150872552947;50.7821596626534;9
12.6958157539368;51.4565787293003;6
7.3059;48.1514;1
9.08065;45.80079;6
8.70928275152585;49.41213850712;240
7.7275;50.1397;15
10.05;53.53333;2
12.6033473968506;51.5028317475939;4
11.4963736534119;51.0977564204351;3
10.15;53.46666;1
6.709042;53.595969;2
9.70708103179936;50.8685322160932;14
10.0075155496597;49.5163326227943;4
7.7193;49.9626;1
11.5497207641602;48.0224242545216;4
12.55;53.06666;1
10.1790062790681;49.3771553851033;2530
8.2681;49.0514;5
6.43333;51.2;4
12.407255555542;51.7993269563376;2
10.66666;52.03333;4
7.8569;48.0134;2
6.4991;49.1834;7
11.0000398333435;50.9560347254186;17
14.2181588882828;52.7591419105155;36
10.88848;49.72176;24
7.2;50;152
8.53333;49.7;84
13.5346281891632;52.2637249402439;1
7.888;47.7046;6
13.35;50.7;2
8.10958391522217;53.5273758506654;5
7.1491;47.6566;8
13.8283538818359;51.2524610052876;2
10.51666;49.23333;2
13.16666;50.5;2048
8.69110000000001;48.4444;4
12.2;48.5;3
7.1829;47.5331;5
7.1148;50.7506;16
7.0197;50.5222;1
13.3276174020996;52.3878590454809;12
7.0112;47.8797;11
7.371667;48.231944;2
14.5603175395509;52.7710968721097;2
5.37;50.47;1
10.65;49.46666;5
11.1;49.508;3
8.5864;47.3583;1
9.44663;50.91011;2
6.3646;49.4703;1
12.013764;50.423667;5
5.7738;48.477;2
13.39139;52.55035;1
8.56083;49.46444;13
10.3737946759796;49.7707276083976;5
8.51745;47.17242;2
10.16666;49.38333;2
7.7443;48.1202;71
5.05019298413083;45.0401011997395;7
11.9949670846557;50.580586919474;3
11.98711;52.59053;6
9.81666;49.9;31
13.7765763412781;54.053492784295;4
12.46666;54.25;18
5.16667;48.78333;3
7.9883;48.4067;6
9.1898;48.9937;7
9.16056602111814;47.7671287391301;65
8.06044;47.56511;18
8.20698022842407;48.8571199401534;1
8.66756916046143;48.8889596551171;1
7.84863710403442;47.9897457474385;2
6.8492;51.1208;2
7.7544;48.1537;77
7.5888;48.3574;962
13.66905;50.89621;5
12.3001;51.0426;1
7.2714;47.6905;5
7.84000039100647;47.9912424123749;5
9.2;50.58333;1
9.5193;49.762;10
10.2781824232788;47.4074295074138;6
11.4696318875885;51.6044849848014;1244
6.54303716400148;50.6200570844563;1
6.569824;54.749991;1
11.7812919616699;48.6402537915998;1
8.0086;48.1353;2
11.8541622161865;48.1504546602238;2
11.5699768066406;49.9370797569753;4
9.1833;47.6667;12
7.28333;50.56666;38
8.98844;51.36701;2
8.1507;49.354;2
12.588786;50.95998;3
10.9306263333131;48.7327072764867;313
8.0848;48.6185;3
7.9713;48.4513;5
14;53.21666;3
6.91842841006473;46.6956509871504;1
8.08209415893555;47.4096679192002;3
7.4642;48.7192;3
7.2884;47.574;2
7.836691;47.996338;7
12.2961339950562;51.7875677055456;109
11.2;49.5;6
8.3853;48.2264;4
11.4241058122253;51.1535595146874;5
9.4955;47.4772;9
7.9099;47.98;81
10.46666;51.25;14
11.3242155609131;50.6900293103412;3
9.36731982341769;51.1768565770753;3
11.438611;53.996389;3
10.1162624359131;47.1305346921156;1
7.3525;47.8682;1
11.85;50.73333;2
9.26895528305056;49.7147130273385;30
8.46666;48.03333;2
7.4829;50.8449;2
7.5728;48.0695;2
12.319775;50.947646;2
11.41666;50.81666;4
7.5071;48.183;3
7.650604;47.444343;17
7.5084;47.7876;2
13.01666;51.06666;40
7.7412;48.5843;2
11.0998819828034;49.3551577267587;2
7.555;48.0145;2
9.4;51.0333;13
5.95991706848145;51.6906365246469;5
10;50.2;2
14.2421;52.6635;1
7.3257;50.4862;2
7.94611;47.5537;4
8.98496078308108;54.3996752326149;21
7.9538;48.2472;43
8.35;47.88333;11
7.6689;47.9531;4
11.915402883606;50.3165584034051;6
7.8567;48.0135;3
12.083931;50.879427;10
7.2696;47.7373;2
8.83333;49.61666;22
11.8384983333131;50.8165103498496;3
6.833235;50.93839;2
12.930334;51.45581;3
9.19181026193235;45.4643210787097;21
11.4;53.08333;2
9.13694;49.91222;2
9.41426982012945;51.4474285827411;4
6.64756533065793;50.6923527833587;2
8.8074;47.6748;2
7.7;48;949
8.9836;49.4631;62
9.55;50.11666;1
6.2393619;50.590336;2
7.888;49.965;3
7.2343;47.4574;1
9.83551025390625;48.6265551131029;2
10.18333;49.95;79
7.7569;48.3864;8
7.85518705844879;47.9906253413202;3
13.3;50.4;9
7.2341;47.6398;4
13.3323493002472;52.9794301889973;9
6.89308;49.98596;4
9.96666;49.76666;6
7.292;47.9116;14
8.0243;47.9354;53
12.376517165329;50.7359524519659;10
12.0063050746918;50.8896191588605;2
7.94723510742188;47.9775124533896;32
8.67455628039556;50.5864048451372;21
12.1955;50.9523;1
14.0459051587525;53.7371751367226;1
10.81666;48.45;2
11.3;51.5;14
11.7093;47.4619;1
12.8258331548309;47.9990954390051;1
13.4806;49.0865;1
6.408065;46.077572;2
12.2426;50.9394;1
7.7836418;48.0911233;1
11.900161312828;54.1067860629946;6
11.0164794921875;45.0555516831988;10
8.84444;49.89888;4
7.3217;47.7701;16
7.595;47.6306;8
12.866667;48.683333;15
8.1779;48.975;11
7.5;47.001;1
11.5881298095093;50.8027882794494;13
8.6438;48.9634;1
8.5655;49.4657;9
9.5;48.2;4
10.71666;48.61666;1
9.63490457672117;51.6598906321151;12
7.2786;50.5655;9
7;53;25
10.55;52.16666;53
9.4952;48.4127;1
12.1473594656982;54.0901068800743;504
9.86972;49.81;8
14.03028;52.787676;1
8.13723;49.315278;44
10.073;49.5534;4
8.8015;50.1319;4
11.7818199884033;51.8102812810115;303
11.46666;51.15;7
6.263844;50.573148;2
10.353584;50.394512;2
8.76305;49.625;1
6.16892531478879;51.3703008384743;26
11.0474607645569;52.6124032879249;1
8.09263229370117;48.0072665859055;6
9.9;51.5;57
11.28333;49.16666;5
9.2645;48.9073;7
8.21502685546875;47.6190083887106;26
9.01666;48.7;8
10;53;36
12.0863;50.8479;1
8.61811937301638;47.3981945248788;5
10.6178604259338;51.584608;1
7.79738376140597;50.3125124663412;11
7.80327558517456;47.8661127274704;7
7.1456;47.7303;4
10.11666;49.75;7
12.7295963650513;51.5298327043511;6
10.5235560125199;52.2642608284271;40
11.05;49.51666;3
13.8149643173829;51.0539122820829;3
11.524;50.0952;1
10.668279;51.83119;2
11.463547;51.75254;3
8.42777;49.32972;113
7.833;47.9968;57
7.6025390625;50.3097346793397;1
7.3842;48.0955;97
14.2497746944427;53.9092479886082;6
7.5424;50.3219;1
10.1536960840225;51.3045378228912;8
7.77825;51.44337;2
6.08239396560668;50.692778655568;2
